chrom	start	end	name	color
chr2	195600000	195750000	B1	#009cdf
chr2	195750000	195850000	B0	#5ebd3e
chr2	195850000	196100000	B1	#009cdf
chr2	196100000	196150000	B0	#5ebd3e
chr2	196150000	196200000	A2	#f78200
chr2	196200000	196600000	B1	#009cdf
chr2	196600000	196700000	A2	#f78200
chr2	196700000	196800000	B1	#009cdf
chr2	196800000	196900000	A2	#f78200
chr2	196900000	196950000	B1	#009cdf
chr2	196950000	197000000	A2	#f78200
chr2	197000000	197100000	B1	#009cdf
chr2	197100000	197150000	A2	#f78200
chr2	197150000	197350000	B1	#009cdf
chr2	197350000	197550000	A2	#f78200
chr2	197550000	200300000	B1	#009cdf
chr2	200300000	203550000	A2	#f78200
chr2	203550000	204650000	B1	#009cdf
chr2	204900000	206050000	B1	#009cdf
chr2	206050000	206100000	A2	#f78200
chr2	206100000	207550000	B1	#009cdf
chr2	207550000	208100000	A2	#f78200
chr2	208100000	215300000	B1	#009cdf
chr2	215300000	215350000	A2	#f78200
chr2	215350000	216000000	B1	#009cdf
chr2	216000000	216250000	A2	#f78200
chr2	216250000	217800000	B1	#009cdf
chr2	217800000	219900000	A2	#f78200
chr2	219900000	220250000	B0	#5ebd3e
chr2	220250000	220300000	B1	#009cdf
chr2	220300000	220350000	B0	#5ebd3e
chr2	220350000	222650000	B1	#009cdf
chr2	222650000	223050000	A2	#f78200
chr2	223050000	223450000	B1	#009cdf
chr2	223450000	224100000	A2	#f78200
chr2	224100000	224400000	B1	#009cdf
chr2	224400000	224650000	A2	#f78200
chr2	224650000	226050000	B1	#009cdf
chr2	226050000	226250000	A2	#f78200
chr2	226250000	226350000	B1	#009cdf
chr2	226350000	226800000	A2	#f78200
chr2	226800000	229900000	B1	#009cdf
chr2	229900000	229950000	A2	#f78200
chr2	229950000	230000000	B1	#009cdf
chr2	230000000	230050000	A2	#f78200
chr2	230050000	230600000	B1	#009cdf
chr2	230600000	235800000	A2	#f78200
chr2	235800000	236100000	B1	#009cdf
chr2	236100000	236150000	A2	#f78200
chr2	236150000	237400000	B1	#009cdf
chr2	237400000	241100000	A2	#f78200
chr2	241100000	241350000	A1	#e23838
chr2	241350000	241450000	A2	#f78200
chr2	241450000	241800000	A1	#e23838
chr3	0	550000	B4	#973999
chr3	600000	2950000	B4	#973999
chr3	2950000	3250000	B1	#009cdf
chr3	3250000	4000000	B4	#973999
chr3	4000000	4150000	B1	#009cdf
chr3	4250000	4800000	B1	#009cdf
chr3	4800000	5200000	A2	#f78200
chr3	5200000	6450000	B1	#009cdf
chr3	6450000	7250000	B4	#973999
chr3	7250000	8850000	B1	#009cdf
chr3	8850000	11800000	A2	#f78200
chr3	12000000	16300000	A2	#f78200
chr3	16300000	18750000	B1	#009cdf
chr3	18750000	19700000	B4	#973999
chr3	19700000	20300000	B1	#009cdf
chr3	20400000	22900000	B4	#973999
chr3	22900000	23600000	B1	#009cdf
chr3	23600000	24000000	A2	#f78200
chr3	24000000	26050000	B1	#009cdf
chr3	26050000	26850000	B4	#973999
chr3	26850000	27350000	B1	#009cdf
chr3	27350000	27600000	A2	#f78200
chr3	27600000	30200000	B1	#009cdf
chr3	30200000	30550000	B0	#5ebd3e
chr3	30550000	30650000	A2	#f78200
chr3	30650000	30750000	B0	#5ebd3e
chr3	30750000	30850000	B1	#009cdf
chr3	30850000	30950000	B0	#5ebd3e
chr3	30950000	31000000	B1	#009cdf
chr3	31000000	31050000	B0	#5ebd3e
chr3	31050000	31250000	B1	#009cdf
chr3	31250000	31500000	B0	#5ebd3e
chr3	31500000	33800000	A2	#f78200
chr3	33800000	33850000	B0	#5ebd3e
chr3	33850000	34300000	B1	#009cdf
chr3	34300000	36450000	B4	#973999
chr3	36450000	36950000	B1	#009cdf
chr3	36950000	37350000	A2	#f78200
chr3	37350000	37850000	B1	#009cdf
chr3	37850000	38650000	A2	#f78200
chr3	38650000	39050000	B1	#009cdf
chr3	39050000	39200000	A2	#f78200
chr3	39200000	39250000	B1	#009cdf
chr3	39250000	39300000	A2	#f78200
chr3	39300000	39350000	B1	#009cdf
chr3	39350000	39450000	A2	#f78200
chr3	39450000	40450000	B1	#009cdf
chr3	40450000	40550000	A2	#f78200
chr3	40550000	41850000	B1	#009cdf
chr3	41850000	41900000	B0	#5ebd3e
chr3	41900000	42250000	A2	#f78200
chr3	42250000	42350000	B0	#5ebd3e
chr3	42350000	43200000	A2	#f78200
chr3	43200000	43250000	B0	#5ebd3e
chr3	43250000	43350000	A2	#f78200
chr3	43350000	43400000	B0	#5ebd3e
chr3	43400000	43450000	A2	#f78200
chr3	43450000	43550000	B0	#5ebd3e
chr3	43550000	43800000	A2	#f78200
chr3	43800000	44300000	B0	#5ebd3e
chr3	44300000	46250000	A2	#f78200
chr3	46250000	46300000	B0	#5ebd3e
chr3	46300000	46850000	A2	#f78200
chr3	46850000	50700000	A1	#e23838
chr3	50700000	50750000	A2	#f78200
chr3	50750000	51350000	B0	#5ebd3e
chr3	51350000	53200000	A1	#e23838
chr3	53200000	53400000	A2	#f78200
chr3	53400000	53800000	B1	#009cdf
chr3	53800000	53900000	A2	#f78200
chr3	53900000	54500000	B1	#009cdf
chr3	54500000	56150000	B4	#973999
chr3	56150000	56550000	B1	#009cdf
chr3	56550000	57600000	A2	#f78200
chr3	57600000	57700000	A1	#e23838
chr3	57700000	57750000	A2	#f78200
chr3	57750000	57850000	A1	#e23838
chr3	57850000	58650000	A2	#f78200
chr3	58650000	60300000	B1	#009cdf
chr3	60400000	60650000	B1	#009cdf
chr3	60700000	61500000	B1	#009cdf
chr3	61500000	61750000	A2	#f78200
chr3	61750000	61900000	B0	#5ebd3e
chr3	61900000	61950000	A2	#f78200
chr3	61950000	62000000	B0	#5ebd3e
chr3	62000000	63850000	B1	#009cdf
chr3	63850000	64000000	A2	#f78200
chr3	64000000	65750000	B1	#009cdf
chr3	65750000	66300000	A2	#f78200
chr3	66300000	67900000	B1	#009cdf
chr3	67900000	68800000	B4	#973999
chr3	68800000	69000000	B1	#009cdf
chr3	69000000	69150000	A2	#f78200
chr3	69150000	69200000	B1	#009cdf
chr3	69200000	69250000	A2	#f78200
chr3	69250000	69800000	B1	#009cdf
chr3	69800000	70550000	B4	#973999
chr3	70550000	70600000	B1	#009cdf
chr3	70600000	70750000	B4	#973999
chr3	70750000	71900000	B1	#009cdf
chr3	71900000	73100000	A2	#f78200
chr3	73100000	73550000	B1	#009cdf
chr3	73550000	75200000	B4	#973999
chr3	75200000	75500000	B1	#009cdf
chr3	75550000	75650000	B1	#009cdf
chr3	75650000	81350000	B4	#973999
chr3	81350000	81700000	B1	#009cdf
chr3	81700000	81750000	A2	#f78200
chr3	81750000	82550000	B1	#009cdf
chr3	82550000	86900000	B4	#973999
chr3	86900000	88050000	B1	#009cdf
chr3	88050000	88100000	A2	#f78200
chr3	88100000	88350000	B1	#009cdf
chr3	88350000	90250000	B4	#973999
chr3	93450000	93500000	B4	#973999
chr3	93800000	94300000	B1	#009cdf
chr3	94300000	97600000	B4	#973999
chr3	97600000	98450000	B1	#009cdf
chr3	98450000	99000000	A2	#f78200
chr3	99000000	99800000	B1	#009cdf
chr3	99800000	100100000	A2	#f78200
chr3	100100000	100200000	B1	#009cdf
chr3	100200000	100800000	A2	#f78200
chr3	100800000	101000000	B1	#009cdf
chr3	101000000	101100000	B0	#5ebd3e
chr3	101100000	101300000	B1	#009cdf
chr3	101300000	101400000	B0	#5ebd3e
chr3	101400000	101450000	B1	#009cdf
chr3	101450000	101850000	A2	#f78200
chr3	101850000	111900000	B0	#5ebd3e
chr3	111900000	111950000	A1	#e23838
chr3	111950000	112000000	A2	#f78200
chr3	112000000	115250000	B0	#5ebd3e
chr3	115250000	115400000	B1	#009cdf
chr3	115400000	115450000	B0	#5ebd3e
chr3	115450000	115650000	B1	#009cdf
chr3	115650000	115700000	B0	#5ebd3e
chr3	115700000	116550000	B1	#009cdf
chr3	116550000	116600000	B4	#973999
chr3	116600000	116800000	B1	#009cdf
chr3	116800000	117650000	B4	#973999
chr3	117650000	119250000	B1	#009cdf
chr3	119250000	119750000	A2	#f78200
chr3	119750000	119800000	B0	#5ebd3e
chr3	119800000	119850000	A2	#f78200
chr3	119850000	119900000	B0	#5ebd3e
chr3	119900000	120200000	A2	#f78200
chr3	120200000	120300000	B0	#5ebd3e
chr3	120300000	120400000	A2	#f78200
chr3	120400000	120450000	B0	#5ebd3e
chr3	120450000	120500000	A2	#f78200
chr3	120500000	121500000	B0	#5ebd3e
chr3	121500000	121550000	A2	#f78200
chr3	121550000	122400000	B0	#5ebd3e
chr3	122400000	122550000	A2	#f78200
chr3	122550000	122600000	B0	#5ebd3e
chr3	122600000	122650000	A2	#f78200
chr3	122650000	122900000	B0	#5ebd3e
chr3	122900000	123200000	A2	#f78200
chr3	123200000	123250000	B0	#5ebd3e
chr3	123250000	123700000	A2	#f78200
chr3	123700000	124000000	B0	#5ebd3e
chr3	124000000	124500000	B1	#009cdf
chr3	124500000	124700000	B0	#5ebd3e
chr3	124700000	124800000	A2	#f78200
chr3	124800000	124900000	A1	#e23838
chr3	124900000	125200000	A2	#f78200
chr3	125200000	125250000	A1	#e23838
chr3	125250000	125350000	B0	#5ebd3e
chr3	125350000	125600000	A2	#f78200
chr3	125600000	125650000	A1	#e23838
chr3	125900000	128200000	A1	#e23838
chr3	128200000	128350000	A2	#f78200
chr3	128350000	129400000	A1	#e23838
chr3	129400000	129550000	A2	#f78200
chr3	129550000	129600000	A1	#e23838
chr3	129600000	129950000	A2	#f78200
chr3	129950000	130000000	B0	#5ebd3e
chr3	130000000	130050000	A2	#f78200
chr3	130100000	130150000	A2	#f78200
chr3	130200000	130650000	B1	#009cdf
chr3	130650000	131550000	B0	#5ebd3e
chr3	131550000	132250000	B1	#009cdf
chr3	132250000	132750000	B0	#5ebd3e
chr3	132750000	133400000	B1	#009cdf
chr3	133400000	133500000	B0	#5ebd3e
chr3	133500000	133600000	A2	#f78200
chr3	133600000	134250000	B0	#5ebd3e
chr3	134250000	134450000	A2	#f78200
chr3	134450000	134650000	B0	#5ebd3e
chr3	134650000	135850000	B1	#009cdf
chr3	135850000	136550000	B0	#5ebd3e
chr3	136550000	136650000	A2	#f78200
chr3	136650000	136700000	B0	#5ebd3e
chr3	136700000	136750000	A2	#f78200
chr3	136750000	136800000	B0	#5ebd3e
chr3	136800000	136900000	A2	#f78200
chr3	136900000	137200000	B0	#5ebd3e
chr3	137200000	137650000	B1	#009cdf
chr3	137650000	137700000	B0	#5ebd3e
chr3	137700000	137950000	B1	#009cdf
chr3	137950000	138300000	B0	#5ebd3e
chr3	138300000	139000000	A2	#f78200
chr3	139000000	139250000	B0	#5ebd3e
chr3	139250000	139350000	A2	#f78200
chr3	139350000	139700000	B0	#5ebd3e
chr3	139700000	140900000	B1	#009cdf
chr3	140900000	141300000	B0	#5ebd3e
chr3	141300000	142350000	A2	#f78200
chr3	142350000	142400000	B0	#5ebd3e
chr3	142400000	142650000	A2	#f78200
chr3	142650000	142900000	B0	#5ebd3e
chr3	142900000	143050000	A2	#f78200
chr3	143050000	149050000	B0	#5ebd3e
chr3	149050000	149100000	A2	#f78200
chr3	149100000	149350000	B0	#5ebd3e
chr3	149350000	149400000	A2	#f78200
chr3	149400000	149450000	B0	#5ebd3e
chr3	149450000	150000000	A2	#f78200
chr3	150000000	150050000	B0	#5ebd3e
chr3	150050000	150100000	A2	#f78200
chr3	150100000	150200000	B0	#5ebd3e
chr3	150200000	150950000	A2	#f78200
chr3	150950000	151050000	B0	#5ebd3e
chr3	151050000	151150000	A2	#f78200
chr3	151150000	151200000	B0	#5ebd3e
chr3	151200000	151250000	A2	#f78200
chr3	151250000	151600000	B0	#5ebd3e
chr3	151750000	153050000	B0	#5ebd3e
chr3	153050000	153150000	A2	#f78200
chr3	153150000	154100000	B0	#5ebd3e
chr3	154300000	154950000	B0	#5ebd3e
chr3	154950000	155000000	B1	#009cdf
chr3	155000000	155150000	B0	#5ebd3e
chr3	155150000	155250000	B1	#009cdf
chr3	155250000	155400000	B0	#5ebd3e
chr3	155400000	155450000	B1	#009cdf
chr3	155450000	155600000	B0	#5ebd3e
chr3	155600000	155650000	B1	#009cdf
chr3	155650000	155700000	B0	#5ebd3e
chr3	155700000	156000000	A2	#f78200
chr3	156000000	156500000	B0	#5ebd3e
chr3	156500000	156900000	A2	#f78200
chr3	156900000	157050000	B0	#5ebd3e
chr3	157050000	157250000	A2	#f78200
chr3	157250000	158650000	B0	#5ebd3e
chr3	158650000	158750000	A2	#f78200
chr3	158750000	158850000	B0	#5ebd3e
chr3	158850000	159000000	B1	#009cdf
chr3	159000000	159050000	B0	#5ebd3e
chr3	159050000	159250000	B1	#009cdf
chr3	159250000	159300000	B0	#5ebd3e
chr3	159300000	159350000	B1	#009cdf
chr3	159350000	159450000	B0	#5ebd3e
chr3	159450000	159550000	B1	#009cdf
chr3	159550000	159750000	B0	#5ebd3e
chr3	159750000	160750000	A2	#f78200
chr3	160750000	161200000	B0	#5ebd3e
chr3	161200000	161250000	A2	#f78200
chr3	161250000	161650000	B0	#5ebd3e
chr3	161650000	161750000	B1	#009cdf
chr3	161750000	161800000	B0	#5ebd3e
chr3	161800000	161850000	B1	#009cdf
chr3	161850000	161900000	B0	#5ebd3e
chr3	161900000	161950000	B1	#009cdf
chr3	161950000	162150000	B0	#5ebd3e
chr3	162150000	162200000	B1	#009cdf
chr3	162200000	162300000	B0	#5ebd3e
chr3	162300000	162350000	B1	#009cdf
chr3	162350000	166300000	B0	#5ebd3e
chr3	166550000	166600000	B1	#009cdf
chr3	166600000	166750000	B0	#5ebd3e
chr3	166750000	166850000	B1	#009cdf
chr3	166850000	167000000	B0	#5ebd3e
chr3	167000000	167350000	B1	#009cdf
chr3	167350000	167400000	B0	#5ebd3e
chr3	167400000	169750000	B1	#009cdf
chr3	169750000	170550000	A2	#f78200
chr3	170550000	170650000	B1	#009cdf
chr3	170650000	172850000	A2	#f78200
chr3	172850000	177000000	B1	#009cdf
chr3	177000000	177450000	A2	#f78200
chr3	177450000	179300000	B1	#009cdf
chr3	179300000	179350000	A2	#f78200
chr3	179350000	179550000	B1	#009cdf
chr3	179550000	179650000	A2	#f78200
chr3	179650000	182700000	B1	#009cdf
chr3	182700000	184450000	A2	#f78200
chr3	184550000	186950000	A2	#f78200
chr3	186950000	188100000	B1	#009cdf
chr3	188100000	188350000	A2	#f78200
chr3	188350000	193700000	B1	#009cdf
chr3	193700000	195600000	A2	#f78200
chr3	195800000	195950000	A2	#f78200
chr3	196000000	197400000	A2	#f78200
chr3	197550000	197600000	A2	#f78200
chr3	197650000	198050000	A2	#f78200
chr4	50000	400000	B4	#973999
chr4	400000	450000	B1	#009cdf
chr4	450000	700000	A2	#f78200
chr4	700000	3950000	A1	#e23838
chr4	3950000	4050000	A2	#f78200
chr4	4150000	4900000	A2	#f78200
chr4	4900000	6000000	B1	#009cdf
chr4	6000000	6600000	A2	#f78200
chr4	6600000	7150000	A1	#e23838
chr4	7150000	8150000	A2	#f78200
chr4	8150000	8300000	A1	#e23838
chr4	8300000	9050000	A2	#f78200
chr4	9050000	9100000	B1	#009cdf
chr4	9100000	9150000	A2	#f78200
chr4	9500000	9600000	A2	#f78200
chr4	9600000	9650000	B1	#009cdf
chr4	9650000	9750000	A2	#f78200
chr4	9750000	10000000	B1	#009cdf
chr4	10000000	10150000	A2	#f78200
chr4	10150000	10450000	B1	#009cdf
chr4	10450000	10650000	A2	#f78200
chr4	10650000	11400000	B1	#009cdf
chr4	11400000	11750000	A2	#f78200
chr4	11750000	11900000	B0	#5ebd3e
chr4	11900000	13450000	B1	#009cdf
chr4	13450000	13550000	A2	#f78200
chr4	13550000	13850000	B1	#009cdf
chr4	13850000	14650000	B4	#973999
chr4	14650000	15600000	B1	#009cdf
chr4	15600000	16100000	A2	#f78200
chr4	16100000	16150000	B1	#009cdf
chr4	16150000	16250000	A2	#f78200
chr4	16250000	17000000	B1	#009cdf
chr4	17000000	17050000	A2	#f78200
chr4	17050000	17450000	B1	#009cdf
chr4	17450000	17850000	A2	#f78200
chr4	17850000	19550000	B1	#009cdf
chr4	19550000	19600000	B0	#5ebd3e
chr4	19600000	19650000	A2	#f78200
chr4	19650000	19700000	B0	#5ebd3e
chr4	19700000	19800000	A2	#f78200
chr4	19800000	20850000	B1	#009cdf
chr4	20850000	21500000	B4	#973999
chr4	21750000	21800000	B1	#009cdf
chr4	21800000	22100000	B4	#973999
chr4	22100000	22450000	B1	#009cdf
chr4	22450000	22500000	A2	#f78200
chr4	22500000	22800000	B1	#009cdf
chr4	22800000	24300000	B4	#973999
chr4	24300000	24500000	B1	#009cdf
chr4	24500000	24600000	A2	#f78200
chr4	24600000	25100000	B1	#009cdf
chr4	25100000	26950000	A2	#f78200
chr4	26950000	27050000	B0	#5ebd3e
chr4	27050000	27350000	B1	#009cdf
chr4	27350000	27400000	B0	#5ebd3e
chr4	27400000	27450000	B1	#009cdf
chr4	27450000	30750000	B0	#5ebd3e
chr4	30750000	30850000	A2	#f78200
chr4	30850000	30900000	B0	#5ebd3e
chr4	30900000	30950000	A2	#f78200
chr4	30950000	34500000	B0	#5ebd3e
chr4	34900000	36300000	B0	#5ebd3e
chr4	36300000	36350000	B1	#009cdf
chr4	36350000	36400000	B0	#5ebd3e
chr4	36400000	37550000	B1	#009cdf
chr4	37550000	39300000	A2	#f78200
chr4	39300000	40100000	A1	#e23838
chr4	40100000	41550000	A2	#f78200
chr4	41550000	41650000	B1	#009cdf
chr4	41650000	41700000	A2	#f78200
chr4	41700000	41900000	B1	#009cdf
chr4	41900000	42050000	A2	#f78200
chr4	42050000	42800000	B1	#009cdf
chr4	42800000	44600000	B4	#973999
chr4	44600000	44800000	B1	#009cdf
chr4	44800000	47050000	B4	#973999
chr4	47050000	47450000	B1	#009cdf
chr4	47450000	47550000	A2	#f78200
chr4	47550000	47850000	B1	#009cdf
chr4	47850000	48950000	A2	#f78200
chr4	48950000	49100000	B1	#009cdf
chr4	51800000	52600000	B1	#009cdf
chr4	52600000	52850000	A2	#f78200
chr4	52850000	53300000	B1	#009cdf
chr4	53300000	53500000	A2	#f78200
chr4	53500000	53900000	B1	#009cdf
chr4	53900000	54250000	A2	#f78200
chr4	54250000	55300000	B1	#009cdf
chr4	55300000	55700000	A2	#f78200
chr4	55800000	57050000	A2	#f78200
chr4	57050000	57350000	B1	#009cdf
chr4	57350000	58850000	B4	#973999
chr4	58950000	67300000	B4	#973999
chr4	67300000	67550000	B1	#009cdf
chr4	67550000	67750000	A2	#f78200
chr4	67750000	68300000	B1	#009cdf
chr4	68500000	68600000	B1	#009cdf
chr4	69000000	69150000	B1	#009cdf
chr4	69150000	69200000	B0	#5ebd3e
chr4	69200000	70100000	B1	#009cdf
chr4	70100000	70150000	B0	#5ebd3e
chr4	70150000	70600000	B1	#009cdf
chr4	70600000	71050000	A2	#f78200
chr4	71050000	71750000	B1	#009cdf
chr4	71750000	72700000	B4	#973999
chr4	72700000	73050000	B1	#009cdf
chr4	73050000	73300000	A2	#f78200
chr4	73300000	73550000	B1	#009cdf
chr4	73550000	74100000	B0	#5ebd3e
chr4	74100000	74200000	A2	#f78200
chr4	74200000	74350000	B0	#5ebd3e
chr4	74350000	74450000	A2	#f78200
chr4	74450000	74550000	B0	#5ebd3e
chr4	74550000	74650000	A2	#f78200
chr4	74650000	75000000	B0	#5ebd3e
chr4	75000000	75050000	B1	#009cdf
chr4	75050000	75100000	B0	#5ebd3e
chr4	75100000	75150000	B1	#009cdf
chr4	75150000	75200000	B0	#5ebd3e
chr4	75200000	75250000	B1	#009cdf
chr4	75250000	75300000	B0	#5ebd3e
chr4	75300000	75350000	B1	#009cdf
chr4	75350000	75550000	B0	#5ebd3e
chr4	75550000	75650000	A2	#f78200
chr4	75650000	75700000	A1	#e23838
chr4	75700000	75900000	A2	#f78200
chr4	75900000	75950000	A1	#e23838
chr4	75950000	76000000	A2	#f78200
chr4	76000000	76050000	B0	#5ebd3e
chr4	76050000	76100000	A2	#f78200
chr4	76100000	76150000	A1	#e23838
chr4	76150000	76200000	A2	#f78200
chr4	76200000	76550000	B0	#5ebd3e
chr4	76550000	76600000	A2	#f78200
chr4	76600000	76650000	B0	#5ebd3e
chr4	76650000	76700000	A2	#f78200
chr4	76700000	77050000	B0	#5ebd3e
chr4	77050000	77100000	A2	#f78200
chr4	77100000	77250000	B0	#5ebd3e
chr4	77250000	77550000	B1	#009cdf
chr4	77550000	78950000	B0	#5ebd3e
chr4	78950000	79900000	B1	#009cdf
chr4	79900000	80200000	B0	#5ebd3e
chr4	80200000	81150000	B1	#009cdf
chr4	81150000	81200000	B0	#5ebd3e
chr4	81200000	82300000	B1	#009cdf
chr4	82300000	82350000	B0	#5ebd3e
chr4	82350000	82500000	A2	#f78200
chr4	82500000	82750000	B0	#5ebd3e
chr4	82750000	83300000	A2	#f78200
chr4	83300000	83350000	B0	#5ebd3e
chr4	83350000	83400000	A2	#f78200
chr4	83400000	83450000	B0	#5ebd3e
chr4	83450000	83550000	A2	#f78200
chr4	83550000	86950000	B0	#5ebd3e
chr4	86950000	87000000	A2	#f78200
chr4	87000000	90450000	B0	#5ebd3e
chr4	90500000	90650000	B0	#5ebd3e
chr4	90700000	98900000	B0	#5ebd3e
chr4	98900000	99050000	A2	#f78200
chr4	99050000	102700000	B0	#5ebd3e
chr4	102700000	102900000	A2	#f78200
chr4	102900000	108600000	B0	#5ebd3e
chr4	108600000	108650000	A2	#f78200
chr4	108650000	108750000	B0	#5ebd3e
chr4	108750000	108800000	B1	#009cdf
chr4	108800000	108850000	B0	#5ebd3e
chr4	108850000	109250000	B1	#009cdf
chr4	109250000	109450000	B0	#5ebd3e
chr4	109450000	109600000	A2	#f78200
chr4	109600000	109650000	B0	#5ebd3e
chr4	109650000	109750000	A2	#f78200
chr4	109750000	110050000	B0	#5ebd3e
chr4	110050000	110250000	A2	#f78200
chr4	110250000	112050000	B0	#5ebd3e
chr4	112050000	112350000	A2	#f78200
chr4	112350000	112500000	B0	#5ebd3e
chr4	112500000	112900000	A2	#f78200
chr4	112900000	118400000	B0	#5ebd3e
chr4	118550000	118600000	A2	#f78200
chr4	118650000	118900000	A2	#f78200
chr4	118900000	119050000	B0	#5ebd3e
chr4	119050000	119150000	A2	#f78200
chr4	119150000	119200000	B0	#5ebd3e
chr4	119200000	119350000	A2	#f78200
chr4	119450000	120150000	B0	#5ebd3e
chr4	120300000	121700000	B0	#5ebd3e
chr4	121700000	121900000	A2	#f78200
chr4	121900000	122650000	B0	#5ebd3e
chr4	122650000	122950000	A2	#f78200
chr4	122950000	127750000	B0	#5ebd3e
chr4	127750000	128400000	A2	#f78200
chr4	128400000	128500000	B0	#5ebd3e
chr4	128500000	128850000	A2	#f78200
chr4	128850000	131650000	B0	#5ebd3e
chr4	131950000	138900000	B0	#5ebd3e
chr4	138900000	140850000	A2	#f78200
chr4	140850000	141050000	B0	#5ebd3e
chr4	141050000	141100000	B1	#009cdf
chr4	141100000	141250000	B0	#5ebd3e
chr4	141250000	141300000	B1	#009cdf
chr4	141300000	141350000	B0	#5ebd3e
chr4	141350000	141400000	B1	#009cdf
chr4	141400000	142350000	B0	#5ebd3e
chr4	142350000	142450000	A2	#f78200
chr4	142450000	142500000	B0	#5ebd3e
chr4	142500000	142550000	A2	#f78200
chr4	142550000	142900000	B0	#5ebd3e
chr4	142900000	143000000	B1	#009cdf
chr4	143000000	143100000	B0	#5ebd3e
chr4	143100000	143150000	B1	#009cdf
chr4	143150000	143200000	B0	#5ebd3e
chr4	143200000	143250000	B1	#009cdf
chr4	143250000	143350000	A2	#f78200
chr4	143350000	143850000	B1	#009cdf
chr4	144050000	145050000	B1	#009cdf
chr4	145050000	145250000	A2	#f78200
chr4	145250000	145450000	B1	#009cdf
chr4	145450000	145950000	A2	#f78200
chr4	145950000	147600000	B1	#009cdf
chr4	147600000	147900000	A2	#f78200
chr4	147900000	149600000	B1	#009cdf
chr4	149600000	149650000	B0	#5ebd3e
chr4	149650000	149800000	B1	#009cdf
chr4	149800000	149850000	B0	#5ebd3e
chr4	149850000	149900000	B1	#009cdf
chr4	149900000	150000000	B0	#5ebd3e
chr4	150000000	153650000	A2	#f78200
chr4	153650000	155850000	B1	#009cdf
chr4	156000000	156750000	B1	#009cdf
chr4	156750000	156800000	B0	#5ebd3e
chr4	156800000	156850000	A2	#f78200
chr4	156850000	156900000	B1	#009cdf
chr4	156900000	157000000	A2	#f78200
chr4	157000000	157100000	B1	#009cdf
chr4	157100000	157200000	B0	#5ebd3e
chr4	157200000	158000000	B1	#009cdf
chr4	158000000	158050000	B0	#5ebd3e
chr4	158050000	158200000	A2	#f78200
chr4	158200000	158600000	B1	#009cdf
chr4	158600000	159500000	A2	#f78200
chr4	159500000	160000000	B1	#009cdf
chr4	160000000	160050000	B0	#5ebd3e
chr4	160050000	160250000	B1	#009cdf
chr4	160250000	160300000	B0	#5ebd3e
chr4	160300000	160350000	B1	#009cdf
chr4	160350000	160400000	B0	#5ebd3e
chr4	160400000	160450000	B1	#009cdf
chr4	160450000	160500000	B0	#5ebd3e
chr4	160500000	160550000	B1	#009cdf
chr4	160550000	160600000	B0	#5ebd3e
chr4	160600000	160650000	B1	#009cdf
chr4	160650000	160850000	B0	#5ebd3e
chr4	160850000	160900000	B1	#009cdf
chr4	160900000	160950000	B0	#5ebd3e
chr4	160950000	161000000	B1	#009cdf
chr4	161000000	161050000	B0	#5ebd3e
chr4	161050000	161100000	B1	#009cdf
chr4	161100000	162300000	B0	#5ebd3e
chr4	162300000	162400000	B1	#009cdf
chr4	162400000	162500000	B0	#5ebd3e
chr4	162500000	164900000	B1	#009cdf
chr4	164900000	165500000	A2	#f78200
chr4	165500000	166750000	B1	#009cdf
chr4	166750000	166800000	B0	#5ebd3e
chr4	166800000	167100000	B1	#009cdf
chr4	167100000	167150000	B0	#5ebd3e
chr4	167150000	167200000	B1	#009cdf
chr4	167200000	167250000	B0	#5ebd3e
chr4	167250000	167650000	B1	#009cdf
chr4	167650000	167750000	B0	#5ebd3e
chr4	167750000	167850000	B1	#009cdf
chr4	167850000	168100000	B0	#5ebd3e
chr4	168100000	170100000	A2	#f78200
chr4	170100000	173150000	B1	#009cdf
chr4	173150000	173250000	A2	#f78200
chr4	173250000	173300000	B1	#009cdf
chr4	173300000	173400000	A2	#f78200
chr4	173400000	176200000	B1	#009cdf
chr4	176200000	176300000	A2	#f78200
chr4	176300000	177450000	B1	#009cdf
chr4	177450000	177500000	A2	#f78200
chr4	177500000	182950000	B1	#009cdf
chr4	182950000	186300000	A2	#f78200
chr4	186300000	186450000	B1	#009cdf
chr4	186450000	186950000	A2	#f78200
chr4	187050000	188100000	B1	#009cdf
chr4	188100000	188150000	A2	#f78200
chr4	188150000	188350000	B1	#009cdf
chr4	188550000	189350000	B1	#009cdf
chr5	0	500000	A1	#e23838
chr5	650000	700000	A1	#e23838
chr5	850000	1000000	A1	#e23838
chr5	1150000	1200000	A1	#e23838
chr5	1200000	1300000	A2	#f78200
chr5	1500000	2050000	A2	#f78200
chr5	2050000	2300000	B1	#009cdf
chr5	2300000	4850000	B4	#973999
chr5	4850000	5400000	B1	#009cdf
chr5	5400000	5500000	A2	#f78200
chr5	5500000	5750000	B1	#009cdf
chr5	5750000	6100000	B4	#973999
chr5	6100000	6600000	B1	#009cdf
chr5	6600000	6750000	A2	#f78200
chr5	6750000	6950000	B1	#009cdf
chr5	6950000	7700000	B4	#973999
chr5	7700000	8000000	B1	#009cdf
chr5	8000000	9750000	B4	#973999
chr5	9750000	10200000	B1	#009cdf
chr5	10200000	10800000	A2	#f78200
chr5	10800000	11250000	B1	#009cdf
chr5	11250000	12700000	B4	#973999
chr5	12750000	13800000	B4	#973999
